showrange,movienm,moviecd,audicnt,showcnt,salesacc,audiacc
20190713~20190713,존 윅 3: 파라벨룸,20196655,7969,205,7748142312,907081
20190714~20190714,스파이더맨: 파 프롬 홈,20196309,482040,8481,57716589840,6685839
20190714~20190714,알라딘,20183867,259174,3425,86704640479,10161314
20190714~20190714,토이 스토리 4,20184047,105421,1795,26723035850,3151325
20190714~20190714,극장판 엉덩이 탐정: 화려한 사건 수첩,20191601,43846,1055,811862520,101245
20190714~20190714,기방도령,20185353,41680,1696,1816098140,220182
20190714~20190714,진범,20185986,27499,780,922196600,106756
20190714~20190714,기생충,20183782,22806,528,84616065725,9921312
20190714~20190714,애나벨 집으로,20199951,11461,277,3809833030,459037
20190714~20190714,미드소마,20192151,9214,532,427369480,45707
20190714~20190714,천로역정: 천국을 찾아서,20190273,7850,114,1931705670,256679
20190715~20190715,스파이더맨: 파 프롬 홈,20196309,110059,7671,58644718350,6795898
20190715~20190715,알라딘,20183867,80404,3029,87368831789,10241718
20190715~20190715,토이 스토리 4,20184047,20211,1357,26889218370,3171536
20190715~20190715,기방도령,20185353,19620,1874,1969389220,239802
20190715~20190715,기생충,20183782,15056,704,84718682525,9936368
20190715~20190715,진범,20185986,11293,846,1013803200,118049
20190715~20190715,미드소마,20192151,6472,618,484034600,52179
20190715~20190715,존 윅 3: 파라벨룸,20196655,3745,288,7837679912,917189
20190715~20190715,애나벨 집으로,20199951,3324,245,3837515910,462361
20190715~20190715,극장판 엉덩이 탐정: 화려한 사건 수첩,20191601,2418,369,830199820,103663
20190716~20190716,스파이더맨: 파 프롬 홈,20196309,101394,7563,59496337810,6897292
20190716~20190716,알라딘,20183867,84162,3100,88055675659,10325880
