showrange,movienm,moviecd,audicnt,showcnt,salesacc,audiacc
showrange,movienm,moviecd,NULL,NULL,NULL,NULL
20190618~20190618,어벤져스: 엔드게임,20184889,1322,79,NULL,13890410
20190619~20190619,알라딘,20183867,136697,4438,NULL,5726243
20190619~20190619,롱 리브 더 킹: 목포 영웅,20198453,117538,4808,1083230120,134610
20190619~20190619,기생충,20183782,92169,4159,NULL,8643878
20190619~20190619,맨 인 블랙: 인터내셔널,20196657,26084,2371,NULL,746052
20190619~20190619,천로역정: 천국을 찾아서,20190273,6017,354,770204060,100247
20190619~20190619,세상을 바꾼 변호인,20190466,2163,197,198056290,24912
20190619~20190619,엑스맨: 다크 피닉스,20182387,2143,246,NULL,857562
20190619~20190619,이웃집 토토로,19880001,2076,197,1220881670,149037
20190619~20190619,업사이드,20191401,2036,252,334713900,39503
20190619~20190619,존 윅 3: 파라벨룸,20196655,1638,9,33177000,3769
20190620~20190620,토이 스토리 4,20184047,141837,4865,1240116240,142561
20190620~20190620,알라딘,20183867,122023,3204,NULL,5848266
20190620~20190620,롱 리브 더 킹: 목포 영웅,20198453,90166,3951,1818356000,224776
20190620~20190620,기생충,20183782,79310,2780,NULL,8723188
20190620~20190620,맨 인 블랙: 인터내셔널,20196657,15117,1277,NULL,761169
20190620~20190620,사탄의 인형,20190885,13453,1119,117109700,13453
20190620~20190620,천로역정: 천국을 찾아서,20190273,4346,164,802331640,104593
20190620~20190620,롱 샷,20190002,3395,17,30555000,3395
20190620~20190620,마담 싸이코,20192022,3080,14,30696000,3837
20190620~20190620,쓰리 세컨즈,20198526,1668,398,24501950,2850
20190621~20190621,알라딘,20183867,172890,3626,NULL,6021156
20190621~20190621,토이 스토리 4,20184047,160828,5155,NULL,303389
20190621~20190621,롱 리브 더 킹: 목포 영웅,20198453,101458,3818,NULL,326234
20190621~20190621,기생충,20183782,94020,2872,NULL,8817208
20190621~20190621,맨 인 블랙: 인터내셔널,20196657,16809,1168,NULL,777978
20190621~20190621,사탄의 인형,20190885,11362,1011,226615520,24815
20190621~20190621,천로역정: 천국을 찾아서,20190273,5506,180,844534900,110099
20190621~20190621,북클럽,20191781,1384,111,30360720,3876
20190621~20190621,세상을 바꾼 변호인,20190466,1207,74,216771370,27267
20190621~20190621,쓰리 세컨즈,20198526,1136,357,34755710,3986
20190622~20190622,토이 스토리 4,20184047,415917,6161,NULL,719306
20190622~20190622,알라딘,20183867,401926,4515,NULL,6423082
20190622~20190622,롱 리브 더 킹: 목포 영웅,20198453,181981,3378,NULL,508215
20190622~20190622,기생충,20183782,145862,2451,NULL,8963070
20190622~20190622,존 윅 3: 파라벨룸,20196655,35829,645,373560072,39782
20190622~20190622,맨 인 블랙: 인터내셔널,20196657,21699,764,NULL,799677
20190622~20190622,천로역정: 천국을 찾아서,20190273,15903,262,969037230,126002
20190622~20190622,사탄의 인형,20190885,12623,743,348761030,37438
20190622~20190622,세상을 바꾼 변호인,20190466,2214,74,234694430,29481
20190622~20190622,이웃집 토토로,19880001,2168,84,1256031950,153147
20190623~20190623,토이 스토리 4,20184047,396525,6054,NULL,1115831
20190623~20190623,알라딘,20183867,376622,4577,NULL,6799704
20190623~20190623,롱 리브 더 킹: 목포 영웅,20198453,172647,3231,NULL,680862
20190623~20190623,기생충,20183782,133264,2385,NULL,9096334
20190623~20190623,존 윅 3: 파라벨룸,20196655,33356,635,691453172,73138
20190623~20190623,천로역정: 천국을 찾아서,20190273,20084,282,1122552430,146086
20190623~20190623,맨 인 블랙: 인터내셔널,20196657,16763,686,NULL,816440
20190623~20190623,사탄의 인형,20190885,9108,692,438408530,46546
20190623~20190623,이웃집 토토로,19880001,2294,88,1275551830,155441
20190623~20190623,세상을 바꾼 변호인,20190466,1898,74,250009330,31379
20190624~20190624,알라딘,20183867,127993,4203,NULL,6927697
20190624~20190624,토이 스토리 4,20184047,102558,5004,NULL,1218389
20190624~20190624,기생충,20183782,70449,2682,NULL,9166783
20190624~20190624,롱 리브 더 킹: 목포 영웅,20198453,65994,3550,NULL,746856
20190624~20190624,맨 인 블랙: 인터내셔널,20196657,6866,822,NULL,823306
20190624~20190624,사탄의 인형,20190885,5513,721,486445870,52059
20190624~20190624,천로역정: 천국을 찾아서,20190273,4388,197,1156376610,150474
20190624~20190624,어벤져스: 엔드게임,20184889,2966,81,NULL,13898805
20190624~20190624,북클럽,20191781,1321,109,67631270,8631
20190624~20190624,세상을 바꾼 변호인,20190466,1165,77,258696910,32544
20190625~20190625,알라딘,20183867,120315,4251,NULL,7048012
20190625~20190625,토이 스토리 4,20184047,89434,4934,NULL,1307823
20190625~20190625,기생충,20183782,65725,2691,NULL,9232508
20190625~20190625,롱 리브 더 킹: 목포 영웅,20198453,57851,3567,NULL,804707
20190625~20190625,맨 인 블랙: 인터내셔널,20196657,6382,804,NULL,829688
20190625~20190625,천로역정: 천국을 찾아서,20190273,5307,211,1195743770,155781
20190625~20190625,사탄의 인형,20190885,5159,688,531627910,57218
20190625~20190625,어벤져스: 엔드게임,20184889,2608,78,NULL,13901413
20190625~20190625,롱 샷,20190002,1393,7,43092000,4788
20190625~20190625,북클럽,20191781,1311,100,76909870,9942
20190626~20190626,알라딘,20183867,200782,3385,NULL,7248794
20190626~20190626,토이 스토리 4,20184047,163686,3354,NULL,1471509
20190626~20190626,존 윅 3: 파라벨룸,20196655,132094,2463,1549967232,206271
20190626~20190626,애나벨 집으로,20199951,78044,1966,514247940,78559
20190626~20190626,기생충,20183782,71362,1441,NULL,9303870
20190626~20190626,비스트,20182585,58443,2455,397970190,62757
20190626~20190626,롱 리브 더 킹: 목포 영웅,20198453,51974,1708,NULL,856681
20190626~20190626,마담 싸이코,20192022,8639,644,93166500,13462
20190626~20190626,천로역정: 천국을 찾아서,20190273,4733,131,1225645110,160514
20190626~20190626,맨 인 블랙: 인터내셔널,20196657,4459,106,NULL,834147
20190627~20190627,알라딘,20183867,113611,3477,NULL,7362405
20190627~20190627,존 윅 3: 파라벨룸,20196655,79144,2630,NULL,285415
20190627~20190627,토이 스토리 4,20184047,76635,3267,NULL,1548144
20190627~20190627,기생충,20183782,46497,1510,NULL,9350367
20190627~20190627,애나벨 집으로,20199951,38668,1956,842551600,117227
20190627~20190627,롱 리브 더 킹: 목포 영웅,20198453,30188,1689,NULL,886869
20190627~20190627,비스트,20182585,27731,2372,621565750,90488
20190627~20190627,마담 싸이코,20192022,5117,621,137043300,18579
20190627~20190627,천로역정: 천국을 찾아서,20190273,4338,144,1256439190,164852
20190627~20190627,마녀배달부 키키,20070602,2845,208,217238120,33384
20190628~20190628,알라딘,20183867,151505,3827,NULL,7513910
20190628~20190628,토이 스토리 4,20184047,99045,3413,NULL,1647189
20190628~20190628,존 윅 3: 파라벨룸,20196655,89451,2858,NULL,374866
20190628~20190628,기생충,20183782,50343,1658,NULL,9400710
20190628~20190628,애나벨 집으로,20199951,46446,1889,1271394680,163673
20190628~20190628,롱 리브 더 킹: 목포 영웅,20198453,30253,1620,NULL,917122
20190628~20190628,비스트,20182585,24374,2001,838474500,114862
20190628~20190628,마담 싸이코,20192022,5322,562,186954100,23901
20190628~20190628,천로역정: 천국을 찾아서,20190273,4694,147,1292489660,169546
20190628~20190628,어벤져스: 엔드게임,20184889,2976,56,NULL,13908898
20190629~20190629,알라딘,20183867,398128,4702,NULL,7912038
20190629~20190629,토이 스토리 4,20184047,319083,4433,NULL,1966272
20190629~20190629,존 윅 3: 파라벨룸,20196655,165826,2998,NULL,540692
20190629~20190629,기생충,20183782,90791,1587,NULL,9491501
20190629~20190629,애나벨 집으로,20199951,72325,1678,1932117470,235998
20190629~20190629,롱 리브 더 킹: 목포 영웅,20198453,56997,1381,NULL,974119
20190629~20190629,비스트,20182585,34516,1416,1150325330,149378
20190629~20190629,천로역정: 천국을 찾아서,20190273,13474,200,1397148560,183020
20190629~20190629,마담 싸이코,20192022,7245,438,255784200,31146
20190629~20190629,맨 인 블랙: 인터내셔널,20196657,5688,110,NULL,841282
20190630~20190630,알라딘,20183867,359759,4677,NULL,8271797
20190630~20190630,토이 스토리 4,20184047,284824,4398,NULL,2251096
20190630~20190630,존 윅 3: 파라벨룸,20196655,135469,2918,NULL,676161
20190630~20190630,기생충,20183782,86482,1598,NULL,9577983
20190630~20190630,애나벨 집으로,20199951,55330,1603,NULL,291328
20190630~20190630,롱 리브 더 킹: 목포 영웅,20198453,50337,1328,NULL,1024456
20190630~20190630,비스트,20182585,27962,1318,1400766040,177340
20190630~20190630,천로역정: 천국을 찾아서,20190273,16771,222,1520948860,199791
20190630~20190630,마담 싸이코,20192022,6291,423,315462200,37437
20190630~20190630,마녀배달부 키키,20070602,4709,217,316264230,44962
20190701~20190701,알라딘,20183867,111674,3961,NULL,8383471
20190701~20190701,토이 스토리 4,20184047,63753,3386,NULL,2314849
20190701~20190701,존 윅 3: 파라벨룸,20196655,52111,2869,NULL,728272
20190701~20190701,스파이더맨: 파 프롬 홈,20196309,51712,724,450114260,52568
20190701~20190701,기생충,20183782,40512,1774,NULL,9618495
20190701~20190701,애나벨 집으로,20199951,23638,1580,NULL,314966
20190701~20190701,롱 리브 더 킹: 목포 영웅,20198453,22138,1486,NULL,1046594
20190701~20190701,비스트,20182585,12564,1449,1502225530,189904
20190701~20190701,마담 싸이코,20192022,3142,428,342447700,40579
20190701~20190701,천로역정: 천국을 찾아서,20190273,2817,133,1542691640,202608
20190702~20190702,스파이더맨: 파 프롬 홈,20196309,674423,10320,NULL,726991
20190702~20190702,알라딘,20183867,72410,2263,NULL,8455881
20190702~20190702,토이 스토리 4,20184047,35761,1673,NULL,2350610
20190702~20190702,기생충,20183782,23038,912,NULL,9641533
20190702~20190702,존 윅 3: 파라벨룸,20196655,21803,1309,NULL,750075
20190702~20190702,애나벨 집으로,20199951,10021,528,NULL,324987
20190702~20190702,롱 리브 더 킹: 목포 영웅,20198453,5351,445,NULL,1051945
20190702~20190702,비스트,20182585,3337,375,1528608280,193241
20190702~20190702,천로역정: 천국을 찾아서,20190273,2013,81,1557397640,204621
20190702~20190702,마녀배달부 키키,20070602,1427,124,344528950,48484
20190703~20190703,스파이더맨: 파 프롬 홈,20196309,509033,10355,NULL,1236024
20190703~20190703,알라딘,20183867,79742,2450,NULL,8535623
20190703~20190703,토이 스토리 4,20184047,43609,1782,NULL,2394219
20190703~20190703,기생충,20183782,22294,972,NULL,9663827
20190703~20190703,존 윅 3: 파라벨룸,20196655,20128,1261,NULL,770203
20190703~20190703,애나벨 집으로,20199951,10337,396,NULL,335324
20190703~20190703,롱 리브 더 킹: 목포 영웅,20198453,5112,376,NULL,1057057
20190703~20190703,BIFAN2019 판타스틱 단편 걸작선 1,20192591,3000,14,93000000,15500
20190703~20190703,천로역정: 천국을 찾아서,20190273,2609,84,1575074060,207230
20190703~20190703,비스트,20182585,1281,161,1538778300,194522
20190704~20190704,스파이더맨: 파 프롬 홈,20196309,427801,10428,NULL,1663825
20190704~20190704,알라딘,20183867,83127,2421,NULL,8618750
20190704~20190704,토이 스토리 4,20184047,42606,1681,NULL,2436825
20190704~20190704,기생충,20183782,22078,962,NULL,9685905
20190704~20190704,존 윅 3: 파라벨룸,20196655,17833,1159,NULL,788036
20190704~20190704,애나벨 집으로,20199951,9984,369,NULL,345308
20190704~20190704,롱 리브 더 킹: 목포 영웅,20198453,4477,345,NULL,1061534
20190704~20190704,롱 샷,20190002,2958,10,81586000,9284
20190704~20190704,BIFAN2019 판타스틱 단편 걸작선 1,20192591,2400,12,107400000,17900
20190704~20190704,맨 인 블랙: 인터내셔널,20196657,2319,66,NULL,847087
20190705~20190705,스파이더맨: 파 프롬 홈,20196309,636529,10965,NULL,2300354
20190705~20190705,알라딘,20183867,124142,2522,NULL,8742892
20190705~20190705,토이 스토리 4,20184047,61309,1701,NULL,2498134
20190705~20190705,기생충,20183782,24797,945,NULL,9710702
20190705~20190705,존 윅 3: 파라벨룸,20196655,20977,1054,NULL,809013
20190705~20190705,애나벨 집으로,20199951,17456,374,NULL,362764
20190705~20190705,롱 리브 더 킹: 목포 영웅,20198453,4361,312,NULL,1065895
20190705~20190705,천로역정: 천국을 찾아서,20190273,3535,85,1617757290,212942
20190705~20190705,BIFAN2019 판타스틱 단편 걸작선 1,20192591,3025,14,125550000,20925
20190705~20190705,칠드런 액트,20185241,1591,82,39648850,4568
20190706~20190706,스파이더맨: 파 프롬 홈,20196309,1227930,11724,NULL,3528284
20190706~20190706,알라딘,20183867,247200,2855,NULL,8990092
20190706~20190706,토이 스토리 4,20184047,144221,2076,NULL,2642355
20190706~20190706,기생충,20183782,34674,762,NULL,9745376
20190706~20190706,존 윅 3: 파라벨룸,20196655,25605,663,NULL,834618
20190706~20190706,애나벨 집으로,20199951,19858,365,NULL,382622
20190706~20190706,천로역정: 천국을 찾아서,20190273,6595,105,1668831990,219537
20190706~20190706,롱 리브 더 킹: 목포 영웅,20198453,5951,241,NULL,1071846
20190706~20190706,BIFAN2019 판타스틱 단편 걸작선 1,20192591,2200,12,138750000,23125
20190706~20190706,별의 정원,20192689,2195,211,43601350,5608
20190707~20190707,스파이더맨: 파 프롬 홈,20196309,993772,11343,NULL,4522056
20190707~20190707,알라딘,20183867,232574,2863,NULL,9222666
20190707~20190707,토이 스토리 4,20184047,141609,2073,NULL,2783964
20190707~20190707,기생충,20183782,30407,749,NULL,9775783
20190707~20190707,존 윅 3: 파라벨룸,20196655,19367,634,NULL,853985
20190707~20190707,애나벨 집으로,20199951,15872,386,NULL,398494
20190707~20190707,천로역정: 천국을 찾아서,20190273,8829,133,1731193650,228366
20190707~20190707,롱 리브 더 킹: 목포 영웅,20198453,4748,217,NULL,1076594
20190707~20190707,별의 정원,20192689,2517,217,62375380,8125
20190707~20190707,BIFAN2019 판타스틱 단편 걸작선 1,20192591,1875,12,150000000,25000
20190708~20190708,스파이더맨: 파 프롬 홈,20196309,242112,9883,NULL,4764168
20190708~20190708,알라딘,20183867,77948,2686,NULL,9300614
20190708~20190708,토이 스토리 4,20184047,31828,1751,NULL,2815792
20190708~20190708,기생충,20183782,22941,1103,NULL,9798724
20190708~20190708,존 윅 3: 파라벨룸,20196655,14438,1003,NULL,868423
20190708~20190708,애나벨 집으로,20199951,8580,436,NULL,407074
20190708~20190708,기방도령,20185353,4818,17,67462000,7639
20190708~20190708,롱 리브 더 킹: 목포 영웅,20198453,3876,339,NULL,1080470
20190708~20190708,천로역정: 천국을 찾아서,20190273,1794,85,1744191430,230160
20190708~20190708,진범,20185986,1360,7,20650000,2440
20190709~20190709,스파이더맨: 파 프롬 홈,20196309,247282,9769,NULL,5011450
20190709~20190709,알라딘,20183867,85548,2741,NULL,9386162
20190709~20190709,토이 스토리 4,20184047,36945,1761,NULL,2852737
20190709~20190709,기생충,20183782,23287,1084,NULL,9822011
20190709~20190709,존 윅 3: 파라벨룸,20196655,13193,993,NULL,881616
20190709~20190709,기방도령,20185353,11625,98,127901000,19264
20190709~20190709,애나벨 집으로,20199951,11028,443,NULL,418102
20190709~20190709,롱 리브 더 킹: 목포 영웅,20198453,4044,323,NULL,1084514
20190709~20190709,천로역정: 천국을 찾아서,20190273,2171,89,1759081210,232331
20190709~20190709,미드소마,20192151,1555,16,20536100,2080
20190710~20190710,스파이더맨: 파 프롬 홈,20196309,204870,8498,NULL,5216320
20190710~20190710,알라딘,20183867,78149,2659,NULL,9464311
20190710~20190710,기방도령,20185353,47391,2631,501158370,66655
20190710~20190710,토이 스토리 4,20184047,30332,1417,NULL,2883069
20190710~20190710,기생충,20183782,18103,798,NULL,9840114
20190710~20190710,진범,20185986,15307,915,142182400,17747
20190710~20190710,존 윅 3: 파라벨룸,20196655,7069,448,NULL,888685
20190710~20190710,애나벨 집으로,20199951,6082,270,NULL,424184
20190710~20190710,천로역정: 천국을 찾아서,20190273,2947,86,1776661230,235278
20190710~20190710,레드슈즈,20198323,1665,8,21825000,2458
20190711~20190711,스파이더맨: 파 프롬 홈,20196309,166832,8083,NULL,5383152
20190711~20190711,알라딘,20183867,73409,2541,NULL,9537720
20190711~20190711,기방도령,20185353,34751,2395,776625210,101406
20190711~20190711,토이 스토리 4,20184047,25138,1230,NULL,2908207
